step,particle_id,name,x,y,z,vx,vy,vz
287,2,Venus,7.96762e+10,6.75243e+10,-2.79136e+09,-23302.1,26925.4,1996.02
287,3,Earth,-1.61296e+10,1.42796e+11,4.22739e+06,-30646.1,-2968.57,-1.11532
287,4,Mars,1.35969e+11,-8.55063e+10,-5.09682e+09,16709.1,28961.2,272.621
287,5,Jupiter,6.18095e+11,-3.18505e+11,-1.42013e+10,683.243,15533.4,-23.0077
287,6,Saturn,1.22951e+12,6.46888e+11,-4.12258e+10,-6272.04,7278.82,211.126
287,7,Uranus,2.85772e+12,-9.8078e+11,-5.1972e+10,1821.29,5864.5,-69.7809
287,8,Neptune,4.37141e+12,9.3693e+11,-8.5174e+10,-1299.68,5097.42,122.798
288,0,Sun,-8.34915e+08,-1.3376e+08,8.16231e+06,-2.52045,-19.1411,0.123113
288,1,Mercury,-5.17979e+10,4.90493e+10,5.19969e+09,-26171.8,-28896.2,1846.8
288,2,Venus,7.76286e+10,6.98219e+10,-2.61772e+09,-24085.4,26247.2,2022.76
288,3,Earth,-1.87749e+10,1.42516e+11,4.13166e+06,-30582,-3519.69,-1.10038
288,4,Mars,1.37397e+11,-8.29939e+10,-5.07266e+09,16333.3,29191,286.538
288,5,Jupiter,6.18153e+11,-3.17162e+11,-1.42033e+10,641.119,15555,-22.0407
288,6,Saturn,1.22896e+12,6.47516e+11,-4.12075e+10,-6282.53,7273.29,211.478
288,7,Uranus,2.85788e+12,-9.80273e+11,-5.19781e+10,1818.91,5865.32,-69.7377
288,8,Neptune,4.37129e+12,9.37371e+11,-8.51634e+10,-1300.8,5097.18,122.82
289,0,Sun,-8.35131e+08,-1.35414e+08,8.17292e+06,-2.49722,-19.1471,0.122561
289,1,Mercury,-5.39887e+10,4.64847e+10,5.35207e+09,-24500.9,-30433.4,1677.74
289,2,Venus,7.55142e+10,7.20599e+10,-2.44183e+09,-24849.3,25545.8,2047.8
289,3,Earth,-2.14142e+10,1.42188e+11,4.03725e+06,-30507.7,-4069.3,-1.08504
289,4,Mars,1.38792e+11,-8.0462e+10,-5.0473e+09,15953.1,29414.3,300.411
289,5,Jupiter,6.18206e+11,-3.15817e+11,-1.42052e+10,598.89,15576.6,-21.0711
289,6,Saturn,1.22842e+12,6.48144e+11,-4.11893e+10,-6293.02,7267.75,211.83
289,7,Uranus,2.85803e+12,-9.79767e+11,-5.19841e+10,1816.53,5866.13,-69.6945
289,8,Neptune,4.37118e+12,9.37811e+11,-8.51528e+10,-1301.93,5096.94,122.842
290,0,Sun,-8.35346e+08,-1.37068e+08,8.18348e+06,-2.47403,-19.153,0.122013
290,1,Mercury,-5.60317e+10,4.37904e+10,5.4896e+09,-22752.5,-31894.3,1503.06
290,2,Venus,7.33347e+10,7.42362e+10,-2.26386e+09,-25593,24821.6,2071.13
290,3,Earth,-2.40466e+10,1.41813e+11,3.94417e+06,-30423.3,-4617.21,-1.06931
290,4,Mars,1.40154e+11,-7.79111e+10,-5.02075e+09,15568.5,29631,314.231
290,5,Jupiter,6.18256e+11,-3.1447e+11,-1.42069e+10,556.553,15598.2,-20.0991
290,6,Saturn,1.22788e+12,6.48772e+11,-4.11709e+10,-6303.52,7262.21,212.181
290,7,Uranus,2.85819e+12,-9.7926e+11,-5.19901e+10,1814.16,5866.95,-69.6513
290,8,Neptune,4.37107e+12,9.38252e+11,-8.51421e+10,-1303.05,5096.7,122.864
291,0,Sun,-8.35559e+08,-1.38724e+08,8.194e+06,-2.45088,-19.1589,0.121468
291,1,Mercury,-5.79203e+10,4.09733e+10,5.6118e+09,-20927.9,-33276,1322.92
291,2,Venus,7.10917e+10,7.6349e+10,-2.08394e+09,-26315.8,24075.2,2092.72
291,3,Earth,-2.66713e+10,1.4139e+11,3.85247e+06,-30328.8,-5163.22,-1.05318
291,4,Mars,1.41482e+11,-7.53418e+10,-4.993e+09,15179.8,29840.9,327.992
291,5,Jupiter,6.18302e+11,-3.13122e+11,-1.42086e+10,514.109,15619.7,-19.1245
291,6,Saturn,1.22733e+12,6.49399e+11,-4.11526e+10,-6314.01,7256.66,212.533
291,7,Uranus,2.85835e+12,-9.78753e+11,-5.19961e+10,1811.78,5867.76,-69.6081
291,8,Neptune,4.37096e+12,9.38692e+11,-8.51315e+10,-1304.17,5096.45,122.886
292,0,Sun,-8.3577e+08,-1.40379e+08,8.20447e+06,-2.42778,-19.1647,0.120928
292,1,Mercury,-5.9648e+10,3.80403e+10,5.7182e+09,-19028.2,-34575.3,1137.48
292,2,Venus,6.87873e+10,7.83964e+10,-1.90223e+09,-27016.9,23307.2,2112.55
292,3,Earth,-2.92874e+10,1.4092e+11,3.76218e+06,-30224.3,-5707.14,-1.03667
292,4,Mars,1.42777e+11,-7.27546e+10,-4.96407e+09,14787.2,30043.9,341.687
292,5,Jupiter,6.18345e+11,-3.11771e+11,-1.42102e+10,471.558,15641.1,-18.1474
292,6,Saturn,1.22679e+12,6.50026e+11,-4.11342e+10,-6324.5,7251.1,212.885
292,7,Uranus,2.8585e+12,-9.78246e+11,-5.20021e+10,1809.4,5868.58,-69.5648
292,8,Neptune,4.37084e+12,9.39132e+11,-8.51209e+10,-1305.29,5096.21,122.907
293,0,Sun,-8.35978e+08,-1.42035e+08,8.2149e+06,-2.40472,-19.1704,0.120392
293,1,Mercury,-6.12084e+10,3.49987e+10,5.80836e+09,-17054.7,-35789.1,946.902
293,2,Venus,6.64232e+10,8.03765e+10,-1.71889e+09,-27695.8,22518.3,2130.59
293,3,Earth,-3.18941e+10,1.40404e+11,3.67333e+06,-30109.8,-6248.79,-1.01979
293,4,Mars,1.44037e+11,-7.01502e+10,-4.93396e+09,14390.8,30239.8,355.31
293,5,Jupiter,6.18384e+11,-3.10419e+11,-1.42118e+10,428.898,15662.5,-17.1678
293,6,Saturn,1.22624e+12,6.50652e+11,-4.11158e+10,-6335,7245.53,213.237
293,7,Uranus,2.85866e+12,-9.77739e+11,-5.20081e+10,1807.03,5869.39,-69.5216
293,8,Neptune,4.37073e+12,9.39573e+11,-8.51103e+10,-1306.41,5095.97,122.929
294,0,Sun,-8.36185e+08,-1.43692e+08,8.22528e+06,-2.38171,-19.1761,0.119859
294,1,Mercury,-6.25951e+10,3.1856e+10,5.88182e+09,-15008.6,-36913.5,751.334
294,2,Venus,6.40015e+10,8.22876e+10,-1.53407e+09,-28351.8,21709.1,2146.82
294,3,Earth,-3.44904e+10,1.39841e+11,3.58596e+06,-29985.4,-6787.96,-1.00254
294,4,Mars,1.45263e+11,-6.75292e+10,-4.90267e+09,13990.9,30428.7,368.853
294,5,Jupiter,6.18419e+11,-3.09065e+11,-1.42132e+10,386.129,15683.9,-16.1857
294,6,Saturn,1.22569e+12,6.51278e+11,-4.10974e+10,-6345.49,7239.96,213.588
294,7,Uranus,2.85882e+12,-9.77232e+11,-5.20142e+10,1804.65,5870.2,-69.4783
294,8,Neptune,4.37062e+12,9.40013e+11,-8.50997e+10,-1307.54,5095.73,122.951
295,0,Sun,-8.3639e+08,-1.45349e+08,8.23561e+06,-2.35874,-19.1818,0.119331
295,1,Mercury,-6.38019e+10,2.86201e+10,5.93819e+09,-12891.1,-37944.6,550.954
295,2,Venus,6.1524e+10,8.41279e+10,-1.34792e+09,-28984.1,20880.3,2161.23
295,3,Earth,-3.70756e+10,1.39231e+11,3.50009e+06,-29851.2,-7324.46,-0.98492
295,4,Mars,1.46455e+11,-6.48922e+10,-4.87022e+09,13587.6,30610.3,382.31
295,5,Jupiter,6.18451e+11,-3.07709e+11,-1.42146e+10,343.252,15705.3,-15.201
295,6,Saturn,1.22514e+12,6.51903e+11,-4.10789e+10,-6355.98,7234.38,213.94
295,7,Uranus,2.85897e+12,-9.76724e+11,-5.20202e+10,1802.27,5871.01,-69.4351
295,8,Neptune,4.37051e+12,9.40453e+11,-8.5089e+10,-1308.66,5095.49,122.973
296,0,Sun,-8.36593e+08,-1.47006e+08,8.2459e+06,-2.33582,-19.1874,0.118807
296,1,Mercury,-6.48227e+10,2.52992e+10,5.97703e+09,-10703.7,-38878.2,345.944
296,2,Venus,5.8993e+10,8.58957e+10,-1.16061e+09,-29592.3,20032.5,2173.8
296,3,Earth,-3.96487e+10,1.38575e+11,3.41577e+06,-29707.1,-7858.12,-0.966947
296,4,Mars,1.47611e+11,-6.22397e+10,-4.83661e+09,13181.2,30784.6,395.673
296,5,Jupiter,6.18478e+11,-3.06351e+11,-1.42158e+10,300.265,15726.6,-14.2137
296,6,Saturn,1.22459e+12,6.52528e+11,-4.10604e+10,-6366.47,7228.79,214.292
296,7,Uranus,2.85913e+12,-9.76217e+11,-5.20262e+10,1799.89,5871.83,-69.3918
296,8,Neptune,4.37039e+12,9.40893e+11,-8.50784e+10,-1309.78,5095.25,122.995
297,0,Sun,-8.36794e+08,-1.48664e+08,8.25614e+06,-2.31294,-19.1929,0.118287
297,1,Mercury,-6.56515e+10,2.19019e+10,5.99796e+09,-8447.8,-39709.5,136.504
297,2,Venus,5.64105e+10,8.75895e+10,-9.72287e+08,-30175.7,19166.5,2184.51
297,3,Earth,-4.2209e+10,1.37873e+11,3.33301e+06,-29553.4,-8388.75,-0.948627
297,4,Mars,1.48732e+11,-5.95726e+10,-4.80185e+09,12771.8,30951.5,408.937
297,5,Jupiter,6.18502e+11,-3.04991e+11,-1.4217e+10,257.167,15747.8,-13.2239
297,6,Saturn,1.22404e+12,6.53153e+11,-4.10419e+10,-6376.96,7223.19,214.643
297,7,Uranus,2.85928e+12,-9.7571e+11,-5.20321e+10,1797.51,5872.64,-69.3486
297,8,Neptune,4.37028e+12,9.41334e+11,-8.50678e+10,-1310.9,5095.01,123.017
298,0,Sun,-8.36992e+08,-1.50323e+08,8.26634e+06,-2.29012,-19.1985,0.117771
298,1,Mercury,-6.62824e+10,1.84374e+10,6.00062e+09,-6125.08,-40433.6,-77.1427
298,2,Venus,5.37786e+10,8.92077e+10,-7.83122e+08,-30733.7,18283.1,2193.35
298,3,Earth,-4.47555e+10,1.37125e+11,3.25184e+06,-29390,-8916.16,-0.929964
298,4,Mars,1.49818e+11,-5.68913e+10,-4.76595e+09,12359.6,31111,422.096
298,5,Jupiter,6.18523e+11,-3.0363e+11,-1.42181e+10,213.96,15769.1,-12.2315
298,6,Saturn,1.22349e+12,6.53776e+11,-4.10233e+10,-6387.45,7217.59,214.995
298,7,Uranus,2.85944e+12,-9.75202e+11,-5.20381e+10,1795.14,5873.45,-69.3053
298,8,Neptune,4.37017e+12,9.41774e+11,-8.50572e+10,-1312.02,5094.76,123.038
299,0,Sun,-8.37189e+08,-1.51982e+08,8.27649e+06,-2.26734,-19.204,0.11726
299,1,Mercury,-6.67099e+10,1.4915e+10,5.98463e+09,-3737.44,-41044.8,-294.748
299,2,Venus,5.10997e+10,9.07488e+10,-5.93276e+08,-31265.8,17382.9,2200.3
299,3,Earth,-4.72875e+10,1.36332e+11,3.17231e+06,-29217,-9440.17,-0.910966
299,4,Mars,1.50868e+11,-5.41966e+10,-4.72891e+09,11944.9,31263,435.141
299,5,Jupiter,6.18539e+11,-3.02266e+11,-1.42191e+10,170.641,15790.2,-11.2365
299,6,Saturn,1.22294e+12,6.544e+11,-4.10047e+10,-6397.95,7211.98,215.346
299,7,Uranus,2.85959e+12,-9.74695e+11,-5.20441e+10,1792.76,5874.26,-69.262
299,8,Neptune,4.37005e+12,9.42214e+11,-8.50465e+10,-1313.14,5094.52,123.06
300,0,Sun,-8.37384e+08,-1.53641e+08,8.2866e+06,-2.24461,-19.2094,0.116752
300,1,Mercury,-6.69283e+10,1.13448e+10,5.94969e+09,-1287.07,-41537.3,-516.03
300,2,Venus,4.83759e+10,9.22114e+10,-4.0291e+08,-31771.4,16466.8,2205.37
300,3,Earth,-4.98042e+10,1.35494e+11,3.09443e+06,-29034.5,-9960.6,-0.891642
300,4,Mars,1.51882e+11,-5.14891e+10,-4.69075e+09,11527.9,31407.3,448.068
300,5,Jupiter,6.18552e+11,-3.00901e+11,-1.42201e+10,127.21,15811.4,-10.2389
300,6,Saturn,1.22239e+12,6.55023e+11,-4.09861e+10,-6408.44,7206.36,215.698
300,7,Uranus,2.85975e+12,-9.74187e+11,-5.20501e+10,1790.38,5875.07,-69.2188
300,8,Neptune,4.36994e+12,9.42654e+11,-8.50359e+10,-1314.27,5094.28,123.082
301,0,Sun,-8.37577e+08,-1.55301e+08,8.29667e+06,-2.22194,-19.2148,0.116248
301,1,Mercury,-6.69323e+10,7.73734e+09,5.89546e+09,1223.44,-41904.8,-740.669
301,2,Venus,4.56096e+10,9.35943e+10,-2.12189e+08,-32250,15535.5,2208.53
301,3,Earth,-5.23047e+10,1.34611e+11,3.01823e+06,-28842.6,-10477.3,-0.871997
301,4,Mars,1.5286e+11,-4.87694e+10,-4.65148e+09,11108.7,31544,460.871
301,5,Jupiter,6.18561e+11,-2.99534e+11,-1.42209e+10,83.6679,15832.5,-9.23865
301,6,Saturn,1.22183e+12,6.55645e+11,-4.09674e+10,-6418.93,7200.73,216.05
301,7,Uranus,2.8599e+12,-9.7368e+11,-5.20561e+10,1788,5875.88,-69.1755
301,8,Neptune,4.36983e+12,9.43094e+11,-8.50253e+10,-1315.39,5094.04,123.104
302,0,Sun,-8.37768e+08,-1.56962e+08,8.30669e+06,-2.19931,-19.2202,0.115748
302,1,Mercury,-6.67169e+10,4.10366e+09,5.8217e+09,3791.08,-42140.4,-968.297
302,2,Venus,4.28031e+10,9.4896e+10,-2.12767e+07,-32701.2,14589.8,2209.78
302,3,Earth,-5.47882e+10,1.33684e+11,2.94375e+06,-28641.3,-10990,-0.85204
302,4,Mars,1.53802e+11,-4.60383e+10,-4.61112e+09,10687.7,31673.1,473.543
302,5,Jupiter,6.18567e+11,-2.98165e+11,-1.42217e+10,40.0129,15853.5,-8.23579
302,6,Saturn,1.22128e+12,6.56267e+11,-4.09488e+10,-6429.41,7195.1,216.401
302,7,Uranus,2.86006e+12,-9.73172e+11,-5.20621e+10,1785.62,5876.69,-69.1322
302,8,Neptune,4.36971e+12,9.43534e+11,-8.50146e+10,-1316.51,5093.8,123.126
303,0,Sun,-8.37957e+08,-1.58623e+08,8.31667e+06,-2.17674,-19.2256,0.115252
303,1,Mercury,-6.62772e+10,4.55475e+08,5.72814e+09,6412.28,-42236.8,-1198.49
303,2,Venus,3.99588e+10,9.61154e+10,1.69661e+08,-33124.5,13630.7,2209.12
303,3,Earth,-5.72539e+10,1.32712e+11,2.871e+06,-28430.8,-11498.7,-0.831778
303,4,Mars,1.54707e+11,-4.32963e+10,-4.56966e+09,10264.9,31794.4,486.078
303,5,Jupiter,6.18568e+11,-2.96795e+11,-1.42223e+10,-3.75501,15874.6,-7.23029
303,6,Saturn,1.22072e+12,6.56888e+11,-4.09301e+10,-6439.9,7189.45,216.753
303,7,Uranus,2.86021e+12,-9.72664e+11,-5.2068e+10,1783.24,5877.5,-69.0889
303,8,Neptune,4.3696e+12,9.43974e+11,-8.5004e+10,-1317.63,5093.55,123.148
304,0,Sun,-8.38144e+08,-1.60284e+08,8.3266e+06,-2.15421,-19.231,0.11476
304,1,Mercury,-6.56088e+10,-3.19485e+09,5.6146e+09,9082.83,-42186.1,-1430.77
304,2,Venus,3.70792e+10,9.72513e+10,3.60458e+08,-33519.4,12658.8,2206.54
304,3,Earth,-5.97011e+10,1.31697e+11,2.80002e+06,-28211.2,-12003,-0.811218
304,4,Mars,1.55576e+11,-4.05442e+10,-4.52712e+09,9840.67,31908,498.472
304,5,Jupiter,6.18566e+11,-2.95422e+11,-1.42229e+10,-47.6365,15895.5,-6.22214
304,6,Saturn,1.22016e+12,6.57509e+11,-4.09113e+10,-6450.39,7183.8,217.104
304,7,Uranus,2.86037e+12,-9.72156e+11,-5.2074e+10,1780.86,5878.31,-69.0456
304,8,Neptune,4.36948e+12,9.44415e+11,-8.49933e+10,-1318.75,5093.31,123.169
305,0,Sun,-8.3833e+08,-1.61946e+08,8.3365e+06,-2.13174,-19.2363,0.114272
305,1,Mercury,-6.47077e+10,-6.83428e+09,5.48091e+09,11797.8,-41980.1,-1664.57
305,2,Venus,3.41667e+10,9.83028e+10,5.50951e+08,-33885.6,11675.2,2202.04
305,3,Earth,-6.21288e+10,1.30638e+11,2.73082e+06,-27982.5,-12503,-0.790368
305,4,Mars,1.56408e+11,-3.77826e+10,-4.48352e+09,9415.17,32013.8,510.719
305,5,Jupiter,6.1856e+11,-2.94048e+11,-1.42234e+10,-91.6319,15916.4,-5.21132
305,6,Saturn,1.21961e+12,6.5813e+11,-4.08925e+10,-6460.88,7178.14,217.456
305,7,Uranus,2.86052e+12,-9.71648e+11,-5.208e+10,1778.48,5879.12,-69.0023
305,8,Neptune,4.36937e+12,9.44855e+11,-8.49827e+10,-1319.88,5093.07,123.191
306,0,Sun,-8.38513e+08,-1.63608e+08,8.34635e+06,-2.10931,-19.2417,0.113787
306,1,Mercury,-6.35702e+10,-1.0449e+10,5.32696e+09,14551.2,-41610,-1899.24
306,2,Venus,3.12238e+10,9.92688e+10,7.40972e+08,-34222.6,10680.6,2195.63
306,3,Earth,-6.45364e+10,1.29536e+11,2.66344e+06,-27744.8,-12998.3,-0.769237
306,4,Mars,1.57203e+11,-3.50122e+10,-4.43887e+09,8988.63,32111.8,522.812
306,5,Jupiter,6.1855e+11,-2.92672e+11,-1.42238e+10,-135.742,15937.3,-4.19782
306,6,Saturn,1.21905e+12,6.5875e+11,-4.08737e+10,-6471.37,7172.48,217.808
306,7,Uranus,2.86067e+12,-9.7114e+11,-5.20859e+10,1776.1,5879.92,-68.959
306,8,Neptune,4.36926e+12,9.45295e+11,-8.49721e+10,-1321,5092.83,123.213
307,0,Sun,-8.38694e+08,-1.65271e+08,8.35616e+06,-2.08694,-19.247,0.113306
307,1,Mercury,-6.21932e+10,-1.40245e+10,5.15272e+09,17336.2,-41066.7,-2134.05
307,2,Venus,2.8253e+10,1.00148e+11,9.30356e+08,-34530.2,9676.01,2187.31
307,3,Earth,-6.69231e+10,1.28392e+11,2.5979e+06,-27498.3,-13488.8,-0.747831
307,4,Mars,1.57961e+11,-3.22337e+10,-4.39318e+09,8561.24,32202.1,534.749
307,5,Jupiter,6.18537e+11,-2.91294e+11,-1.42241e+10,-179.967,15958.2,-3.18164
307,6,Saturn,1.21849e+12,6.59369e+11,-4.08549e+10,-6481.86,7166.8,218.159
307,7,Uranus,2.86083e+12,-9.70632e+11,-5.20919e+10,1773.72,5880.73,-68.9157
307,8,Neptune,4.36914e+12,9.45735e+11,-8.49614e+10,-1322.12,5092.58,123.235
308,0,Sun,-8.38873e+08,-1.66934e+08,8.36593e+06,-2.06461,-19.2523,0.112828
308,1,Mercury,-6.05745e+10,-1.75453e+10,4.9582e+09,20144.7,-40340.7,-2368.15
308,2,Venus,2.5257e+10,1.00941e+11,1.11894e+09,-34807.9,8662.25,2177.08
308,3,Earth,-6.92881e+10,1.27205e+11,2.53421e+06,-27243,-13974.4,-0.726159
308,4,Mars,1.58682e+11,-2.94477e+10,-4.34646e+09,8133.23,32284.6,546.523
308,5,Jupiter,6.18519e+11,-2.89914e+11,-1.42244e+10,-224.308,15979,-2.16275
308,6,Saturn,1.21793e+12,6.59988e+11,-4.0836e+10,-6492.34,7161.12,218.511
308,7,Uranus,2.86098e+12,-9.70124e+11,-5.20978e+10,1771.34,5881.54,-68.8723
308,8,Neptune,4.36903e+12,9.46175e+11,-8.49508e+10,-1323.24,5092.34,123.257
309,0,Sun,-8.39051e+08,-1.68597e+08,8.37566e+06,-2.04233,-19.2577,0.112353
309,1,Mercury,-5.87122e+10,-2.09954e+10,4.7435e+09,22967.1,-39422.1,-2600.55
309,2,Venus,2.22382e+10,1.01645e+11,1.30656e+09,-35055.5,7640.25,2164.95
309,3,Earth,-7.16307e+10,1.25977e+11,2.47242e+06,-26979.1,-14454.9,-0.704228
309,4,Mars,1.59366e+11,-2.66549e+10,-4.29874e+09,7704.8,32359.3,558.13
309,5,Jupiter,6.18498e+11,-2.88533e+11,-1.42245e+10,-268.764,15999.7,-1.14116
309,6,Saturn,1.21737e+12,6.60607e+11,-4.08171e+10,-6502.83,7155.43,218.862
309,7,Uranus,2.86113e+12,-9.69616e+11,-5.21038e+10,1768.96,5882.35,-68.829
309,8,Neptune,4.36891e+12,9.46615e+11,-8.49401e+10,-1324.36,5092.1,123.278
310,0,Sun,-8.39226e+08,-1.70261e+08,8.38534e+06,-2.02009,-19.263,0.111881
310,1,Mercury,-5.66058e+10,-2.43575e+10,4.50882e+09,25792.5,-38301.1,-2830.14
310,2,Venus,1.91994e+10,1.02261e+11,1.49304e+09,-35272.8,6610.94,2150.92
310,3,Earth,-7.39501e+10,1.24707e+11,2.41252e+06,-26706.7,-14930.1,-0.682047
310,4,Mars,1.60013e+11,-2.3856e+10,-4.25002e+09,7276.17,32426.3,569.566
310,5,Jupiter,6.18473e+11,-2.8715e+11,-1.42245e+10,-313.337,16020.4,-0.116834
310,6,Saturn,1.2168e+12,6.61225e+11,-4.07982e+10,-6513.32,7149.74,219.214
310,7,Uranus,2.86128e+12,-9.69108e+11,-5.21097e+10,1766.58,5883.15,-68.7857
310,8,Neptune,4.3688e+12,9.47055e+11,-8.49295e+10,-1325.48,5091.85,123.3
311,0,Sun,-8.394e+08,-1.71926e+08,8.39499e+06,-1.9979,-19.2684,0.111411
311,1,Mercury,-5.42553e+10,-2.76138e+10,4.25445e+09,28608.1,-36967.6,-3055.66
311,2,Venus,1.61431e+10,1.02788e+11,1.67824e+09,-35459.4,5575.26,2135.02
311,3,Earth,-7.62456e+10,1.23397e+11,2.35456e+06,-26425.8,-15400,-0.659623
311,4,Mars,1.60624e+11,-2.10516e+10,-4.20032e+09,6847.55,32485.5,580.826
311,5,Jupiter,6.18444e+11,-2.85764e+11,-1.42245e+10,-358.028,16041.1,0.910225
311,6,Saturn,1.21624e+12,6.61842e+11,-4.07793e+10,-6523.8,7144.03,219.565
311,7,Uranus,2.86144e+12,-9.68599e+11,-5.21157e+10,1764.2,5883.96,-68.7423
311,8,Neptune,4.36868e+12,9.47494e+11,-8.49188e+10,-1326.61,5091.61,123.322
312,0,Sun,-8.39572e+08,-1.73591e+08,8.4046e+06,-1.97574,-19.2737,0.110945
312,1,Mercury,-5.16623e+10,-3.07455e+10,3.9808e+09,31399.1,-35412,-3275.67
312,2,Venus,1.3072e+10,1.03224e+11,1.86197e+09,-35615.3,4534.15,2117.24
312,3,Earth,-7.85165e+10,1.22046e+11,2.29854e+06,-26136.6,-15864.3,-0.636965
312,4,Mars,1.61197e+11,-1.82425e+10,-4.14965e+09,6419.13,32537.1,591.907
312,5,Jupiter,6.18411e+11,-2.84378e+11,-1.42244e+10,-402.835,16061.7,1.94003
312,6,Saturn,1.21568e+12,6.62459e+11,-4.07603e+10,-6534.29,7138.32,219.917
312,7,Uranus,2.86159e+12,-9.68091e+11,-5.21216e+10,1761.82,5884.76,-68.699
312,8,Neptune,4.36857e+12,9.47934e+11,-8.49082e+10,-1327.73,5091.37,123.344
313,0,Sun,-8.39741e+08,-1.75257e+08,8.41416e+06,-1.95363,-19.2791,0.11048
313,1,Mercury,-4.88295e+10,-3.3733e+10,3.68842e+09,34148.6,-33624.9,-3488.56
313,2,Venus,9.98875e+09,1.03571e+11,2.04409e+09,-35740.1,3488.55,2097.61
313,3,Earth,-8.0762e+10,1.20656e+11,2.24449e+06,-25839.2,-16322.9,-0.614079
313,4,Mars,1.61733e+11,-1.54292e+10,-4.09804e+09,5991.12,32581.1,602.804
313,5,Jupiter,6.18374e+11,-2.82989e+11,-1.42242e+10,-447.762,16082.3,2.9726
313,6,Saturn,1.21511e+12,6.63076e+11,-4.07413e+10,-6544.78,7132.6,220.268
313,7,Uranus,2.86174e+12,-9.67582e+11,-5.21275e+10,1759.44,5885.57,-68.6556
313,8,Neptune,4.36845e+12,9.48374e+11,-8.48975e+10,-1328.85,5091.12,123.366
314,0,Sun,-8.39909e+08,-1.76922e+08,8.42369e+06,-1.93155,-19.2845,0.110017
314,1,Mercury,-4.57614e+10,-3.65559e+10,3.37798e+09,36837.5,-31598,-3692.53
314,2,Venus,6.89608e+09,1.03827e+11,2.22444e+09,-35833.9,2439.42,2076.14
314,3,Earth,-8.29815e+10,1.19226e+11,2.19243e+06,-25533.8,-16775.6,-0.590976
314,4,Mars,1.62232e+11,-1.26125e+10,-4.04549e+09,5563.72,32617.4,613.515
314,5,Jupiter,6.18333e+11,-2.81599e+11,-1.42239e+10,-492.806,16102.8,4.00795
314,6,Saturn,1.21455e+12,6.63692e+11,-4.07222e+10,-6555.26,7126.87,220.619
314,7,Uranus,2.86189e+12,-9.67074e+11,-5.21335e+10,1757.06,5886.37,-68.6123
314,8,Neptune,4.36834e+12,9.48814e+11,-8.48868e+10,-1329.97,5090.88,123.387
315,0,Sun,-8.40075e+08,-1.78589e+08,8.43317e+06,-1.90949,-19.29,0.109555
315,1,Mercury,-4.2464e+10,-3.91931e+10,3.05035e+09,39444,-29324.1,-3885.58
315,2,Venus,3.79666e+09,1.03993e+11,2.40285e+09,-35896.4,1387.73,2052.84
315,3,Earth,-8.51743e+10,1.17757e+11,2.14237e+06,-25220.4,-17222.4,-0.567661
315,4,Mars,1.62694e+11,-9.79293e+09,-3.99202e+09,5137.12,32646.2,624.035
315,5,Jupiter,6.18289e+11,-2.80206e+11,-1.42235e+10,-537.97,16123.3,5.04608
315,6,Saturn,1.21398e+12,6.64307e+11,-4.07031e+10,-6565.75,7121.13,220.971
315,7,Uranus,2.86205e+12,-9.66565e+11,-5.21394e+10,1754.68,5887.18,-68.5689
315,8,Neptune,4.36822e+12,9.49254e+11,-8.48762e+10,-1331.09,5090.64,123.409
316,0,Sun,-8.40239e+08,-1.80256e+08,8.44262e+06,-1.88747,-19.2954,0.109095
316,1,Mercury,-3.89455e+10,-4.16231e+10,2.70655e+09,41944,-26797.5,-4065.5
316,2,Venus,6.93191e+08,1.04067e+11,2.57917e+09,-35927.5,334.43,2027.75
316,3,Earth,-8.73396e+10,1.1625e+11,2.09434e+06,-24899.2,-17663,-0.544144
316,4,Mars,1.6312e+11,-6.97122e+09,-3.93765e+09,4711.53,32667.5,634.362
316,5,Jupiter,6.1824e+11,-2.78813e+11,-1.4223e+10,-583.254,16143.7,6.08701
316,6,Saturn,1.21341e+12,6.64922e+11,-4.0684e+10,-6576.23,7115.39,221.322
316,7,Uranus,2.8622e+12,-9.66057e+11,-5.21453e+10,1752.3,5887.98,-68.5256
316,8,Neptune,4.36811e+12,9.49694e+11,-8.48655e+10,-1332.21,5090.39,123.431
317,0,Sun,-8.40401e+08,-1.81923e+08,8.45202e+06,-1.86546,-19.3009,0.108634
317,1,Mercury,-3.52161e+10,-4.38237e+10,2.34783e+09,44310.6,-24015,-4229.92
317,2,Venus,-2.41162e+09,1.0405e+11,2.75325e+09,-35927.3,-719.503,2000.88
317,3,Earth,-8.94769e+10,1.14705e+11,2.04834e+06,-24570.3,-18097.4,-0.520433
317,4,Mars,1.63508e+11,-4.14799e+09,-3.8824e+09,4287.11,32681.4,644.494
317,5,Jupiter,6.18188e+11,-2.77417e+11,-1.42224e+10,-628.658,16164.1,7.13075
317,6,Saturn,1.21284e+12,6.65537e+11,-4.06649e+10,-6586.72,7109.64,221.674
317,7,Uranus,2.86235e+12,-9.65548e+11,-5.21512e+10,1749.92,5888.79,-68.4822
317,8,Neptune,4.36799e+12,9.50134e+11,-8.48548e+10,-1333.33,5090.15,123.453
318,0,Sun,-8.40561e+08,-1.83591e+08,8.46139e+06,-1.84347,-19.3065,0.108174
318,1,Mercury,-3.12886e+10,-4.57729e+10,1.97562e+09,46514.6,-20976.1,-4376.26
318,2,Venus,-5.51505e+09,1.03943e+11,2.92492e+09,-35895.7,-1773.1,1972.25
