step,particle_id,x,y,vx,vy
146,31,5.07701,-18.6321,7.40048,2.14171
146,32,61.8011,49.8056,33.937,10.6306
146,33,-17.935,8.71931,-3.1129,-6.75808
146,34,15.5343,1.93709,-0.814986,8.43367
146,35,-14.9251,-3.1662,1.18081,-7.94068
146,36,11.8942,11.3173,-6.38895,5.24625
146,37,7.75226,-15.7381,5.68329,4.94228
146,38,-1.40439,-10.8354,9.68202,0.650308
146,39,18.8177,-2.32773,-0.45636,6.34031
146,40,1.83909,-9.43393,10.7582,-0.139648
146,41,20.9849,-5.94024,0.761662,7.49795
146,42,38.9149,-1.23139,14.4619,5.16161
146,43,1.80891,22.4438,-5.46832,-6.54601
146,44,-11.1146,7.47589,-3.46654,-6.89013
146,45,7.82364,-17.1943,14.3321,-9.44285
146,46,1.16068,7.53768,-11.9179,0.23152
146,47,-80.8249,-48.7418,-36.6552,-20.2683
146,48,-5.26274,-9.26274,8.7673,-5.02863
146,49,20.1703,16.23,-4.35845,4.81467
146,50,8.50937,12.3673,-7.17598,4.5909
146,51,-24.1286,8.90948,-3.29176,-6.41656
146,52,10.3324,-6.73528,3.8253,1.41654
146,53,-9.24386,4.11301,-4.88129,-8.75267
146,54,6.24887,6.70599,-5.61139,8.1796
146,55,7.99561,-14.6569,7.35269,2.86271
146,56,4.62932,12.199,-6.51328,4.49224
146,57,-13.2765,8.41745,-2.97237,-7.25976
146,58,20.475,-3.0188,0.980493,7.75304
146,59,-4.25711,19.2555,-7.46691,-1.90686
146,60,7.78469,-11.0063,6.39683,5.6119
146,61,-11.8615,7.64943,-5.70246,-7.48195
146,62,-17.1052,-2.74746,1.60386,-8.57882
146,63,-9.51617,17.7022,-6.37993,-4.02532
146,64,12.7068,7.20359,-4.75817,8.04351
146,65,11.2129,5.88148,-5.32811,6.15539
146,66,-23.2498,1.42991,0.129669,-7.00387
146,67,10.6594,-5.22583,2.56144,8.642
146,68,-2.43279,26.4417,-6.27734,-1.32478
146,69,1.94385,-1.4374,-2.66127,27.8264
146,70,-404.114,234.312,-187.63,112.619
146,71,17.0664,2.97433,-2.85655,6.89525
146,72,-1.3243,-11.3369,-15.6389,-9.43659
146,73,-3.05881,-14.0879,9.06782,-3.08983
146,74,1.7938,-0.740073,24.1442,13.0174
146,75,-7.00814,23.6803,-5.91198,-2.78499
146,76,10.656,4.02687,-3.01109,9.00339
146,77,10.5779,2.66531,-0.818186,10.2189
146,78,-0.655947,4.47777,-17.0406,-3.11333
146,79,-6.43565,12.9173,-8.22983,-3.45004
146,80,24.7768,6.19284,-2.12583,6.0069
146,81,-1.139,-26.5328,6.29906,0.44792
146,82,-21.2644,-5.54098,1.52491,-5.46284
146,83,-6.83299,19.5134,-6.02133,3.22689
146,84,4.22301,-2.3764,4.14071,14.7932
146,85,-0.920774,-5.32211,14.0377,-2.37153
146,86,-16.0663,-3.89416,0.556315,-8.80751
146,87,-133.047,-23.6922,-53.4085,-22.1024
146,88,3.92031,-20.5967,6.98639,2.71294
146,89,7.73647,6.43711,-6.96868,7.20499
146,90,-7.4755,3.80752,-5.43956,-9.35524
146,91,-9.86936,16.2582,-5.99657,-3.29033
146,92,18.4365,-6.54416,2.45694,7.37986
146,93,2659.53,1648.21,1846.95,1144.63
146,94,-37.9173,25.0019,-15.1902,4.19456
146,95,-13.864,-5.91099,3.77821,-6.55749
146,96,13.8484,-5.73607,2.2817,7.92134
146,97,4.73067,-15.0726,8.79457,1.8793
146,98,-17.5788,-3.85582,2.91878,-6.36593
146,99,-9.62657,-16.4094,6.73474,-3.41363
147,0,0,0,0,0
147,1,3.72684,-7.50679,10.3771,4.47596
147,2,-0.096231,6.96609,-10.3898,-0.794985
147,3,8.83405,19.4346,-6.60106,2.71307
147,4,544.575,-297.897,230.016,-121.819
147,5,-11.0063,12.5141,-4.73935,-5.78035
147,6,-6.15253,7.29866,-8.43578,-5.62237
147,7,13.1867,-10.8849,4.54933,6.81358
147,8,12.8933,-7.04162,4.83192,7.79696
147,9,-94.3585,-133.249,-80.0386,-113.041
147,10,-21.2677,-6.19554,4.24388,-6.31822
147,11,3.51522,11.0919,-10.5521,-0.232797
147,12,-21.3561,8.16581,-1.10156,-6.15833
147,13,16.9853,-18.1011,4.47035,5.11463
147,14,17.66,-14.3442,3.7035,5.62867
147,15,-10.2091,-42.0513,-0.885151,-16.8633
147,16,18.4374,19.8299,-4.90199,3.63792
147,17,5.04475,69.2111,-5.83265,19.6432
147,18,-135.075,-105.767,-112.547,-88.2457
147,19,-16.5535,21.3127,-3.82365,-3.83267
147,20,-12.0841,-21.862,6.05389,-2.90278
147,21,-17.5654,21.9298,-5.37287,-5.01695
147,22,-23.9066,9.10846,-0.633342,-6.27858
147,23,-23.5725,-1.18258,1.37399,-6.63315
147,24,-22.5206,-12.0439,3.5204,-5.15205
147,25,-25.5025,-2.29005,-9.57633,-5.37338
147,26,1.26802,24.1854,-7.61711,3.80505
147,27,-8.82877,17.5462,-5.07613,-5.37329
147,28,8.09914,22.4362,-6.51423,1.68972
147,29,87.0605,16.2769,44.7904,11.8805
147,30,-8.95367,16.7022,-9.95966,-1.70894
147,31,5.22489,-18.5887,7.38652,2.19822
147,32,62.4798,50.0182,33.9342,10.6283
147,33,-17.9968,8.58391,-3.06679,-6.78183
147,34,15.5172,2.1057,-0.893532,8.42724
147,35,-14.9008,-3.32492,1.24811,-7.93065
147,36,11.7658,11.4217,-6.44785,5.18909
147,37,7.86566,-15.6384,5.65683,5.02588
147,38,-1.21027,-10.8221,9.70166,0.723025
147,39,18.8081,-2.20092,-0.506301,6.34033
147,40,2.05386,-9.43455,10.716,0.0756018
147,41,20.9996,-5.7901,0.709724,7.51521
147,42,39.204,-1.12815,14.4468,5.16209
147,43,1.69947,22.3126,-5.47528,-6.57894
147,44,-11.1835,7.33758,-3.41989,-6.94144
147,45,8.10998,-17.3824,14.3008,-9.36904
147,46,0.921666,7.53881,-11.9784,-0.120878
147,47,-81.558,-49.1472,-36.6531,-20.2669
147,48,-5.08646,-9.36178,8.85926,-4.87461
147,49,20.0828,16.3261,-4.38549,4.795
147,50,8.36532,12.4583,-7.22862,4.51127
147,51,-24.193,8.78252,-3.14823,-6.29513
147,52,10.4079,-6.7061,3.72144,1.49968
147,53,-9.33959,3.93718,-4.69055,-8.82823
147,54,6.13518,6.8678,-5.75523,8.00069
147,55,8.14221,-14.5993,7.30548,2.89675
147,56,4.49853,12.2876,-6.56374,4.36483
147,57,-13.3351,8.27175,-2.88588,-7.31089
147,58,20.494,-2.86368,0.917971,7.75903
147,59,-4.40642,19.2168,-7.46365,-1.95976
147,60,7.91197,-10.8931,6.33111,5.70086
147,61,-11.9742,7.49917,-5.57269,-7.5429
147,62,-17.0724,-2.91919,1.67223,-8.59561
147,63,-9.64302,17.621,-6.30573,-4.09668
147,64,12.6107,7.3639,-4.85145,7.98789
147,65,11.1052,6.00395,-5.44198,6.09097
147,66,-23.2468,1.28974,0.169431,-7.0127
147,67,10.7094,-5.05248,2.43456,8.6924
147,68,-2.55831,26.4149,-6.27433,-1.35943
147,69,1.86302,-0.859843,-6.15358,29.9193
147,70,-407.866,236.564,-187.63,112.619
147,71,17.0085,3.11206,-2.9332,6.87755
147,72,-1.63705,-11.523,-15.6159,-9.21495
147,73,-2.8772,-14.1487,9.09253,-2.98682
147,74,2.22775,-0.460089,19.7709,14.3493
147,75,-7.12627,23.6242,-5.90093,-2.82433
147,76,10.5943,4.20628,-3.15655,8.9365
147,77,10.5599,2.86944,-0.981537,10.1929
147,78,-0.995309,4.40588,-16.8583,-4.07057
147,79,-6.59984,12.8475,-8.18906,-3.53555
147,80,24.7339,6.31289,-2.15988,5.99789
147,81,-1.013,-26.5235,6.30108,0.480304
147,82,-21.2336,-5.65088,1.56102,-5.52586
147,83,-6.95327,19.5774,-6.00635,3.17495
147,84,4.29832,-2.07633,3.36674,15.1967
147,85,-0.638806,-5.36279,14.141,-1.69351
147,86,-16.0545,-4.06999,0.618185,-8.77508
147,87,-134.115,-24.1343,-53.4073,-22.1022
147,88,4.06,-20.5418,6.98265,2.7709
147,89,7.59545,6.57995,-7.13256,7.07738
147,90,-7.58183,3.61916,-5.19244,-9.4764
147,91,-9.98874,16.1921,-5.94066,-3.3171
147,92,18.4851,-6.39632,2.40723,7.40372
147,93,2696.47,1671.11,1846.95,1144.63
147,94,-38.221,25.0857,-15.1808,4.18841
147,95,-13.7876,-6.04173,3.85578,-6.51525
147,96,13.8931,-5.57735,2.18931,7.94969
147,97,4.9064,-15.0342,8.7783,1.95625
147,98,-17.5197,-3.98282,3.00007,-6.33254
147,99,-9.49157,-16.4772,6.76524,-3.36276
148,0,0,0,0,0
148,1,3.93309,-7.41474,10.2448,4.72753
148,2,-0.303753,6.94615,-10.356,-1.19941
148,3,8.70182,19.4885,-6.6218,2.67117
148,4,549.175,-300.334,230.016,-121.819
148,5,-11.1006,12.398,-4.6873,-5.83535
148,6,-6.31985,7.18451,-8.29408,-5.7907
148,7,13.2771,-10.7481,4.49139,6.86237
148,8,12.9891,-6.88511,4.74898,7.85435
148,9,-95.9593,-135.51,-80.0381,-113.04
148,10,-21.1823,-6.32075,4.28933,-6.20482
148,11,3.30382,11.0859,-10.5877,-0.371163
148,12,-21.3778,8.04252,-1.06706,-6.17124
148,13,17.0744,-17.9985,4.44457,5.14333
148,14,17.7337,-14.2314,3.66859,5.65569
148,15,-10.2267,-42.3884,-0.882288,-16.8516
148,16,18.3392,19.9024,-4.92222,3.61305
148,17,4.92809,69.6039,-5.83299,19.6384
148,18,-137.326,-107.532,-112.546,-88.2452
148,19,-16.6299,21.2359,-3.81795,-3.8491
148,20,-11.9629,-21.9197,6.07152,-2.87105
148,21,-17.6724,21.8291,-5.33597,-5.05041
148,22,-23.9201,8.98138,-0.712376,-6.41617
148,23,-23.5446,-1.31522,1.41041,-6.63103
148,24,-22.4499,-12.1467,3.55051,-5.13345
148,25,-25.6936,-2.39744,-9.53441,-5.36642
148,26,1.11566,24.2611,-7.61958,3.76239
148,27,-8.93047,17.438,-5.09577,-5.45659
148,28,7.96872,22.4696,-6.52762,1.64936
148,29,87.9563,16.5145,44.7875,11.88
148,30,-9.15276,16.6679,-9.94831,-1.7166
148,31,5.37248,-18.5442,7.37199,2.25434
148,32,63.1585,50.2307,33.9315,10.6261
148,33,-18.0577,8.44804,-3.02057,-6.80521
148,34,15.4985,2.27418,-0.971331,8.42024
148,35,-14.8751,-3.48343,1.31526,-7.91964
148,36,11.6362,11.5249,-6.50644,5.1312
148,37,7.97854,-15.537,5.63178,5.11439
148,38,-1.01632,-10.8064,9.69875,0.861932
148,39,18.7975,-2.07412,-0.556485,6.3402
148,40,2.26773,-9.4309,10.6697,0.288117
148,41,21.0133,-5.63963,0.657451,7.53212
148,42,39.4928,-1.0249,14.4319,5.16253
148,43,1.5899,22.1807,-5.48151,-6.61448
148,44,-11.2514,7.19823,-3.36813,-6.99386
148,45,8.39567,-17.5691,14.269,-9.30215
148,46,0.681544,7.53284,-12.0288,-0.478146
148,47,-82.2911,-49.5525,-36.651,-20.2657
148,48,-4.90837,-9.45773,8.94848,-4.71943
148,49,19.9948,16.4218,-4.41246,4.7752
148,50,8.22023,12.5477,-7.28038,4.43098
148,51,-24.2545,8.65767,-3.01026,-6.20135
148,52,10.4812,-6.67529,3.61731,1.58013
148,53,-9.43149,3.75988,-4.49887,-8.90004
148,54,6.01866,7.02602,-5.8935,7.81974
148,55,8.28783,-14.541,7.25615,2.92924
148,56,4.36677,12.3736,-6.61106,4.23951
148,57,-13.3919,8.12502,-2.79817,-7.36202
148,58,20.5117,-2.70844,0.855496,7.76434
148,59,-4.55566,19.1771,-7.46005,-2.01238
148,60,8.03793,-10.7782,6.26407,5.78952
148,61,-12.0844,7.34772,-5.44717,-7.60002
148,62,-17.0383,-3.09128,1.7399,-8.61385
148,63,-9.7684,17.5383,-6.23259,-4.17144
148,64,12.5128,7.5231,-4.94395,7.9313
148,65,10.9952,6.12512,-5.55589,6.02395
148,66,-23.243,1.1494,0.209257,-7.02123
148,67,10.7568,-4.87813,2.30663,8.74262
148,68,-2.68377,26.3874,-6.27113,-1.3941
148,69,1.69771,-0.240633,-11.6077,31.4393
148,70,-411.619,238.817,-187.629,112.619
148,71,16.949,3.24943,-3.01028,6.85903
148,72,-1.94894,-11.7055,-15.5763,-9.04818
148,73,-2.69511,-14.2074,9.11577,-2.88273
148,74,2.58463,-0.166102,16.3392,14.7917
148,75,-7.24417,23.5673,-5.88967,-2.86381
148,76,10.5298,4.38433,-3.30016,8.86702
148,77,10.5386,3.07303,-1.14344,10.1647
148,78,-1.33028,4.31495,-16.6021,-5.01382
148,79,-6.76321,12.7759,-8.14724,-3.62043
148,80,24.6904,6.43276,-2.19391,5.98871
148,81,-0.886956,-26.5136,6.30292,0.5127
148,82,-21.202,-5.76202,1.605,-5.58575
148,83,-7.07324,19.6404,-5.99073,3.12364
148,84,4.35768,-1.76853,2.54572,15.5621
148,85,-0.355133,-5.38985,14.2082,-1.01126
148,86,-16.0415,-4.24516,0.678441,-8.74121
148,87,-135.183,-24.5763,-53.4061,-22.1019
148,88,4.19961,-20.4858,6.97863,2.82889
148,89,7.45117,6.72021,-7.29494,6.9469
148,90,-7.6832,3.42846,-4.94299,-9.59046
148,91,-10.107,16.1255,-5.88296,-3.34154
148,92,18.5328,-6.24801,2.35744,7.42721
148,93,2733.41,1694,1846.95,1144.63
148,94,-38.5245,25.1694,-15.1715,4.18236
148,95,-13.7097,-6.1716,3.93292,-6.47207
148,96,13.936,-5.41808,2.09646,7.97682
148,97,5.0818,-14.9943,8.76118,2.03279
148,98,-17.4588,-4.10913,3.08279,-6.29712
148,99,-9.35596,-16.544,6.7953,-3.31157
149,0,0,0,0,0
149,1,4.13663,-7.31769,10.1066,4.97474
149,2,-0.510471,6.91812,-10.3094,-1.60382
149,3,8.56918,19.5415,-6.64229,2.6291
149,4,553.775,-302.77,230.015,-121.819
149,5,-11.1938,12.2807,-4.63465,-5.89003
149,6,-6.4843,7.06703,-8.14954,-5.95521
149,7,13.3664,-10.6104,4.43291,6.9107
149,8,13.0833,-6.72745,4.66571,7.91094
149,9,-97.56,-137.771,-80.0376,-113.039
149,10,-21.0961,-6.44374,4.32614,-6.09621
149,11,3.09171,11.077,-10.6222,-0.513265
149,12,-21.3988,7.91896,-1.03224,-6.184
149,13,17.1631,-17.8954,4.41862,5.17187
149,14,17.8067,-14.118,3.63351,5.68251
149,15,-10.2444,-42.7254,-0.879485,-16.8401
149,16,18.2405,19.9744,-4.94235,3.58804
149,17,4.81143,69.9967,-5.83332,19.6338
149,18,-139.577,-109.297,-112.546,-88.2448
149,19,-16.7062,21.1588,-3.81197,-3.86615
149,20,-11.8413,-21.9768,6.089,-2.83919
149,21,-17.7788,21.7278,-5.29904,-5.08304
149,22,-23.9351,8.85181,-0.784979,-6.53044
149,23,-23.5161,-1.44782,1.44748,-6.62795
149,24,-22.3786,-12.2492,3.58056,-5.11466
149,25,-25.8839,-2.50471,-9.49378,-5.36005
149,26,0.963238,24.3359,-7.62205,3.7208
149,27,-9.0326,17.328,-5.11974,-5.54192
149,28,7.83803,22.5022,-6.54079,1.60881
149,29,88.852,16.7521,44.7848,11.8795
149,30,-9.3516,16.6335,-9.933,-1.71992
149,31,5.51977,-18.4986,7.35689,2.3101
149,32,63.8371,50.4432,33.9287,10.624
149,33,-18.1176,8.3117,-2.97421,-6.82823
149,34,15.4783,2.44251,-1.04842,8.41269
149,35,-14.8482,-3.64171,1.38225,-7.90762
149,36,11.5055,11.6269,-6.56458,5.07255
149,37,8.09093,-15.4338,5.60802,5.2066
149,38,-0.822323,-10.7876,9.70298,1.02278
149,39,18.7859,-1.94732,-0.606928,6.33989
149,40,2.48064,-9.42303,10.6196,0.49772
149,41,21.0259,-5.48882,0.604854,7.54865
149,42,39.7813,-0.921648,14.4172,5.16293
149,43,1.48021,22.048,-5.48717,-6.65211
149,44,-11.3182,7.05783,-3.31184,-7.04693
149,45,8.68074,-17.7545,14.2375,-9.24021
149,46,0.440513,7.51968,-12.0689,-0.839983
149,47,-83.0241,-49.9578,-36.6489,-20.2644
149,48,-4.72852,-9.55056,9.03489,-4.56326
149,49,19.9063,16.5171,-4.43934,4.75527
149,50,8.07411,12.6356,-7.33125,4.35
149,51,-24.3134,8.53447,-2.87775,-6.1274
149,52,10.5526,-6.6429,3.51305,1.65826
149,53,-9.51954,3.58118,-4.30626,-8.96815
149,54,5.89944,7.18059,-6.02623,7.63683
149,55,8.43245,-14.4821,7.20435,2.96007
149,56,4.23409,12.4572,-6.65559,4.11584
149,57,-13.447,7.97727,-2.70923,-7.41321
149,58,20.5282,-2.55311,0.793081,7.76894
149,59,-4.70482,19.1363,-7.45602,-2.06471
149,60,8.16254,-10.6615,6.19574,5.87776
149,61,-12.1921,7.19517,-5.32531,-7.65373
149,62,-17.0028,-3.26375,1.80676,-8.63384
149,63,-9.89232,17.4541,-6.16001,-4.25022
149,64,12.413,7.68116,-5.03575,7.87368
149,65,10.883,6.24491,-5.66985,5.95423
149,66,-23.2384,1.00889,0.249137,-7.02945
149,67,10.8017,-4.70278,2.17754,8.79238
149,68,-2.80916,26.3591,-6.26771,-1.42877
149,69,1.39871,0.397728,-19.4896,30.6232
149,70,-415.371,241.069,-187.629,112.619
149,71,16.8881,3.38642,-3.08787,6.83971
149,72,-2.2601,-11.8849,-15.5418,-8.90349
149,73,-2.51257,-14.264,9.13696,-2.77752
149,74,2.88131,0.13158,13.6292,14.8285
149,75,-7.36185,23.5097,-5.87821,-2.90342
149,76,10.4623,4.56096,-3.44185,8.79505
149,77,10.5141,3.27603,-1.30406,10.1345
149,78,-1.65939,4.20533,-16.2743,-5.93457
149,79,-6.92573,12.7026,-8.10439,-3.70466
149,80,24.6462,6.55244,-2.22791,5.97935
149,81,-0.76088,-26.503,6.3046,0.545113
149,82,-21.1694,-5.87431,1.65593,-5.64156
149,83,-7.1929,19.7024,-5.97451,3.07305
149,84,4.40015,-1.45384,1.67815,15.8835
149,85,-0.07048,-5.40324,14.239,-0.327067
149,86,-16.0274,-4.41964,0.737078,-8.70575
149,87,-136.251,-25.0184,-53.4049,-22.1017
149,88,4.33914,-20.4287,6.97434,2.88691
149,89,7.30365,6.85783,-7.45563,6.81347
149,90,-7.77955,3.23555,-4.69133,-9.69746
149,91,-10.2241,16.0585,-5.82351,-3.36325
149,92,18.5794,-6.09923,2.30761,7.45037
149,93,2770.35,1716.89,1846.95,1144.63
149,94,-38.8278,25.253,-15.1623,4.17641
149,95,-13.6303,-6.30061,4.00988,-6.42811
149,96,13.977,-5.25828,2.00316,8.00277
149,97,5.25685,-14.9529,8.74328,2.10895
149,98,-17.3964,-4.2347,3.16709,-6.25931
149,99,-9.21976,-16.6097,6.82497,-3.26011
150,0,0,0,0,0
150,1,4.33736,-7.21575,9.9625,5.21742
150,2,-0.716127,6.882,-10.2496,-2.00793
150,3,8.43613,19.5936,-6.66251,2.58689
150,4,558.376,-305.207,230.015,-121.819
150,5,-11.286,12.1624,-4.58137,-5.94445
150,6,-6.64583,6.9463,-8.00224,-6.11592
150,7,13.4544,-10.4717,4.37388,6.95855
150,8,13.1757,-6.56867,4.58212,7.96671
150,9,-99.1608,-140.032,-80.0372,-113.039
150,10,-21.0093,-6.5646,4.35568,-5.99324
150,11,2.87893,11.0653,-10.6554,-0.65891
150,12,-21.4191,7.79516,-0.997124,-6.19661
150,13,17.2512,-17.7917,4.39249,5.20027
150,14,17.879,-14.0041,3.59825,5.70914
150,15,-10.2619,-43.062,-0.876741,-16.8287
150,16,18.1415,20.0459,-4.96238,3.5629
150,17,4.69476,70.3893,-5.83363,19.6292
150,18,-141.828,-111.062,-112.545,-88.2443
150,19,-16.7823,21.0813,-3.80574,-3.88377
150,20,-11.7193,-22.0333,6.10635,-2.80722
150,21,-17.8844,21.6258,-5.26214,-5.11485
150,22,-23.9515,8.72016,-0.851807,-6.62728
150,23,-23.4867,-1.58034,1.48515,-6.62412
150,24,-22.3067,-12.3513,3.61056,-5.0957
150,25,-26.0733,-2.61185,-9.45433,-5.35413
150,26,0.810773,24.4099,-7.62446,3.68004
150,27,-9.13526,17.2163,-5.14906,-5.627
150,28,7.70709,22.534,-6.55376,1.56805
150,29,89.7477,16.9897,44.782,11.879
150,30,-9.55008,16.5991,-9.91303,-1.72045
150,31,5.66675,-18.4518,7.34117,2.36547
150,32,64.5156,50.6557,33.926,10.6218
150,33,-18.1767,8.17491,-2.92777,-6.85094
150,34,15.4566,2.61069,-1.12479,8.4046
150,35,-14.8198,-3.79973,1.44903,-7.89457
150,36,11.3737,11.7278,-6.62216,5.01314
150,37,8.20286,-15.3288,5.58578,5.30175
150,38,-0.6282,-10.7655,9.70948,1.19086
150,39,18.7732,-1.82052,-0.65766,6.3394
150,40,2.69252,-9.41099,10.5658,0.704266
150,41,21.0375,-5.33768,0.551947,7.56484
150,42,40.0695,-0.818385,14.4028,5.16328
150,43,1.37041,21.9146,-5.49235,-6.69144
150,44,-11.3839,6.91635,-3.25155,-7.10034
150,45,8.96517,-17.9387,14.2066,-9.18204
150,46,0.198786,7.49924,-12.0983,-1.20611
150,47,-83.757,-50.3631,-36.6468,-20.2632
150,48,-4.54697,-9.64026,9.11837,-4.40629
150,49,19.8173,16.612,-4.46615,4.7352
150,50,7.92698,12.7217,-7.38125,4.26841
150,51,-24.3696,8.41258,-2.75015,-6.06823
150,52,10.6218,-6.60896,3.4087,1.73433
150,53,-9.60374,3.40115,-4.11277,-9.03267
150,54,5.77761,7.33149,-6.15343,7.452
150,55,8.57601,-14.4226,7.14979,2.9891
150,56,4.10054,12.5383,-6.6976,3.99344
150,57,-13.5003,7.82849,-2.61903,-7.46452
150,58,20.5434,-2.39768,0.730738,7.7729
150,59,-4.8539,19.0945,-7.45155,-2.11674
150,60,8.28576,-10.5431,6.12614,5.96553
150,61,-12.2974,7.04157,-5.20662,-7.70435
150,62,-16.966,-3.43663,1.87269,-8.65602
150,63,-10.0148,17.3683,-6.08749,-4.334
150,64,12.3113,7.83805,-5.12669,7.81509
150,65,10.7685,6.36328,-5.78375,5.88172
150,66,-23.233,0.868222,0.289091,-7.03738
150,67,10.8439,-4.52643,2.04716,8.84138
150,68,-2.93447,26.3302,-6.26406,-1.46346
150,69,0.918127,0.984296,-27.7897,25.292
150,70,-419.124,243.321,-187.629,112.619
150,71,16.8255,3.52302,-3.16601,6.8195
150,72,-2.57061,-12.0616,-15.5086,-8.76948
150,73,-2.32963,-14.3185,9.1556,-2.67144
150,74,3.1298,0.427039,11.4312,14.6357
150,75,-7.4793,23.4512,-5.86652,-2.94317
150,76,10.3921,4.73613,-3.58146,8.72067
150,77,10.4864,3.47841,-1.46349,10.1027
150,78,-1.98125,4.07756,-15.8784,-6.82466
150,79,-7.08739,12.6277,-8.06058,-3.78823
150,80,24.6013,6.67193,-2.26192,5.96981
150,81,-0.634772,-26.4918,6.30614,0.577569
150,82,-21.1358,-5.98768,1.71261,-5.69266
150,83,-7.31222,19.7633,-5.9578,3.0232
150,84,4.4248,-1.13319,0.765024,16.1554
150,85,0.214428,-5.40294,14.2337,0.356735
150,86,-16.0121,-4.59339,0.794061,-8.66858
150,87,-137.319,-25.4604,-53.4037,-22.1015
150,88,4.47859,-20.3703,6.96975,2.94492
150,89,7.15294,6.99274,-7.61452,6.67697
150,90,-7.87085,3.04056,-4.43756,-9.7974
150,91,-10.3399,15.991,-5.76249,-3.38181
150,92,18.6251,-5.94999,2.25772,7.47322
150,93,2807.29,1739.78,1846.95,1144.63
150,94,-39.131,25.3365,-15.1533,4.17056
150,95,-13.5493,-6.42873,4.08675,-6.3834
150,96,14.0161,-5.09797,1.90943,8.02748
150,97,5.43153,-14.91,8.72474,2.1847
150,98,-17.3322,-4.3595,3.2531,-6.21877
150,99,-9.08296,-16.6744,6.85432,-3.20837
151,0,0,0,0,0
151,1,4.53513,-7.10899,9.81257,5.45546
151,2,-0.920456,6.8378,-10.1767,-2.41157
151,3,8.30268,19.645,-6.68247,2.54456
151,4,562.976,-307.643,230.015,-121.819
151,5,-11.3771,12.0429,-4.52745,-5.99871
151,6,-6.80439,6.82239,-7.85228,-6.27279
151,7,13.5413,-10.332,4.31431,7.00594
151,8,13.2665,-6.40878,4.49818,8.02165
151,9,-100.762,-142.292,-80.0368,-113.038
151,10,-20.9219,-6.68347,4.37935,-5.89629
151,11,2.6655,11.0507,-10.687,-0.807807
151,12,-21.4386,7.6711,-0.961706,-6.20906
151,13,17.3388,-17.6874,4.36614,5.22856
151,14,17.9506,-13.8896,3.56279,5.73563
151,15,-10.2794,-43.3985,-0.874059,-16.8175
151,16,18.042,20.1169,-4.9823,3.53764
151,17,4.57808,70.7818,-5.83393,19.6246
151,18,-144.079,-112.827,-112.544,-88.2439
151,19,-16.8584,21.0034,-3.79925,-3.90192
151,20,-11.597,-22.0891,6.12353,-2.77511
151,21,-17.9893,21.5232,-5.22531,-5.14585
151,22,-23.9692,8.58672,-0.913606,-6.71068
151,23,-23.4567,-1.71278,1.52337,-6.61962
151,24,-22.2342,-12.453,3.64051,-5.07657
151,25,-26.262,-2.71887,-9.41596,-5.34854
151,26,0.65826,24.4831,-7.62684,3.63995
151,27,-9.23856,17.1029,-5.18345,-5.70896
151,28,7.57588,22.5649,-6.56651,1.52714
151,29,90.6433,17.2273,44.7793,11.8785
151,30,-9.74812,16.5647,-9.88883,-1.71987
151,31,5.81341,-18.4039,7.32482,2.42046
151,32,65.1941,50.8681,33.9234,10.6198
151,33,-18.2348,8.03766,-2.88127,-6.8733
151,34,15.4333,2.7787,-1.20026,8.396
151,35,-14.7902,-3.95749,1.51561,-7.88049
151,36,11.2406,11.8275,-6.67925,4.95294
151,37,8.31436,-15.2218,5.56539,5.39934
151,38,-0.433943,-10.74,9.7156,1.36248
151,39,18.7595,-1.69374,-0.708708,6.33869
151,40,2.90328,-9.39486,10.5082,0.907724
151,41,21.048,-5.18623,0.498682,7.58068
151,42,40.3574,-0.715116,14.3886,5.16359
151,43,1.26051,21.7803,-5.49714,-6.73221
151,44,-11.4483,6.77381,-3.18765,-7.15375
151,45,9.249,-18.1218,14.1763,-9.12692
151,46,-0.043419,7.47144,-12.1166,-1.57641
151,47,-84.4899,-50.7684,-36.6448,-20.2619
151,48,-4.36378,-9.72681,9.1987,-4.24877
151,49,19.7277,16.7065,-4.49288,4.71502
151,50,7.77886,12.8063,-7.43036,4.18617
151,51,-24.4234,8.29174,-2.62681,-6.02045
151,52,10.6889,-6.57353,3.30423,1.80856
151,53,-9.68405,3.21987,-3.91858,-9.09354
151,54,5.6533,7.47867,-6.2752,7.26539
151,55,8.71844,-14.3626,7.09213,3.01627
151,56,3.96618,12.6169,-6.73722,3.87225
151,57,-13.5517,7.67869,-2.52757,-7.51602
151,58,20.5574,-2.24219,0.668423,7.77619
151,59,-5.00288,19.0517,-7.44658,-2.16846
151,60,8.40758,-10.4229,6.05531,6.05287
151,61,-12.4004,6.88699,-5.09072,-7.75205
151,62,-16.9279,-3.60999,1.93753,-8.68098
151,63,-10.1358,17.2808,-6.01462,-4.42431
151,64,12.2079,7.99376,-5.2168,7.75552
151,65,10.6516,6.48018,-5.89754,5.80626
151,66,-23.2269,0.727396,0.329158,-7.04504
151,67,10.8835,-4.34912,1.91536,8.88941
151,68,-3.05972,26.3006,-6.26021,-1.49822
151,69,0.28712,1.40941,-32.5131,16.5202
151,70,-422.877,245.574,-187.629,112.619
151,71,16.7614,3.6592,-3.24468,6.79834
151,72,-2.88045,-12.2357,-15.4745,-8.64251
151,73,-2.14634,-14.3708,9.17137,-2.56532
151,74,3.33856,0.717007,9.60108,14.3155
151,75,-7.59652,23.3919,-5.85462,-2.98308
151,76,10.3191,4.90979,-3.7189,8.64401
